name,descriptionAr,descriptionEn,image,categoryId,price,discountedPrice
Gerovital Treatment Expert Anti-Hair Loss Serum ,شسيسش,"Do you see how your hair loses volume every day, and every day becomes a real challenge in trying to find solutions against hair loss? Gerovital experts recommend the products from the Gerovital Expert Anti-Fall Treatment range, with essential elements that contribute to strengthening the hair root, stimulating its healthy growth, and leaving it a shiny appearance.
 
 Due to the dual action of Procapil and Bio-Capigen in the composition of the serum, they prevent atrophy of the hair follicle and contribute to the strengthening of the root and to the stimulation of hair growth.
 
 Applied directly to the hair root, on freshly washed hair the serum does not rinse, thus having a strong long-term effect against hair loss.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Treatment-Expert-Anti-Hair-Loss-Serum.png?alt=media&token=d2115d58-ad5c-4eb7-8b0a-4eb1b6c23400,7,15,12
Gerovital Treatment Expert Regeneration Ampoules Kit For Hair ,شسيسش,"This kit is the perfect ally against the harmful effects of UV rays, pollutants, oxidative dyes, or aggressive treatments at high temperatures to which your hair is frequently subjected. It is a cosmetic product for external use, both for women and men.
 
 The active principles in the concentrated formulas of the two serums are combined and act synergistically to: improve the capillary circulation, normalize the secretion of sebaceous glands, prevent hair loss, stimulate healthy hair growth.
 
 Consists of 2 sera regeneration kit Gerovital is based on an innovative formula with complex vitamin B5, A and E, extracts and Keratin fighting efficiently against excessive hair loss, dehydration, oxidation and prevents successful loss of elasticity, dryness of the scalp and excessive fattening.
 In addition, the active ingredients provide what is needed for healthy hair growth, giving it a neat and shiny appearance.
 
 Apply all the serum to the bottom of the ampoule after which the ampoule is positioned with the breaking point in front. To protect your hands, wrap the vial in a tissue before breaking.
 
 Regenerating Serum 1 is mixed with Regenerating Serum 2, applied to damp hair, freshly washed for 10 minutes then cleansed. The application is made both at the root of the hair and along its length.
 For high efficacy, the treatment is applied twice a week for a minimum of 2 months.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Treatment-Expert-Regeneration-Ampoules-Kit-For-Hair.png?alt=media&token=9123ec32-7e96-4d34-a7c7-e480ce6a0a17,7,49,39.2
Gerovital Treatment Expert Shampoo ,شسيسش,"Anti-hair loss shampoo is ideal for optimizing and favoring the hair growth cycle. Its regular use significantly reduces hair loss and improves its aesthetic appearance.

Your hair will enjoy the nutrients essential to its care, thanks to the unique formula based on two super-effective ingredients: Procapil, which stimulates hair growth, and Bio-Capigen, which strengthens its root.

Thus, the shampoo acts dually by preventing hair follicle atrophy, while providing, at the same time, the energy needed for healthy hair growth.

Stimulates healthy hair growth.

Significantly reduces and prevents hair loss
Strengthens the root of the hair
Stimulates capillary microcirculation
Contains: Procapilᵀᴹ, Bio-capigen
Product reduces excessive hair loss and strengthens hair - effects confirmed on 92% subjects*
The product provides resistance to breakage and restores the healthy appearance of the hair - effects confirmed on 96% subjects*
*Subjective evaluation

How to use
Shampoo and massage the scalp for 2-3 min, stimulating the circulation to take up the active substances. After cleansing, apply Anti-Hair Loss Serum.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FGerovital-Treatment-Expert-Shampoo.png?alt=media&token=6f531ee2-cb1b-49b0-a3c2-08af20db0c7f,7,19.5,15.6
Kili.g Anti-Acne Face Cream ,شسيسش,"hypoallergenic odorless face cream that is gentle but active in combating acne-related problems of sensitive skin.
 
 this hypoallergenic fragrance-free face cream is a gentle but effective solution to acne problems that affect sensitive skin. its natural active ingredients control the release of sebum and actively fight acne. the patented active ingredient biotilysÂ®, extracted from good bacteria probiotics, has exceptional properties that restore the protective barrier of the skin. efficacy tests have shown a 23% reduction in the release of sebum, a 31% reduction in facial pores, and a 15% reduction in redness after four weeks of using this facial cream. your skin will remain 100% satisfied! 
 
 Ingredients
 
 BIOTILYSÂ®, extracted from good bacteria probiotics, has exceptional properties that restore the protective barrier of the skin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Anti-Acne-Face-Cream.png?alt=media&token=ef875812-b89e-4d46-ab8b-4e5e135ab396,7,19,15.2
Kili.g Anti-Acne Micellar Water ,شسيسش,"water saturated with micelles - queens of cleanliness.
 
 removes make-up and the concerns of the day quickly and effectively. an exciting feeling of cleanliness and lightness â€“ a true kili.g moment. /kiliâ€¢g/ micellar cleansing water is supplemented with allantoin, which promotes cell regeneration, and efficiently moisturizes panthenol. dermatologist/ophthalmologist tested.
 
 Ingredients
 
 Allantoin â€“ soothes and protects the skin. Panthenol â€“ soothes and moistures the irritated skin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Anti-Acne-Micellar-Water.png?alt=media&token=cdd7e514-dffb-4131-811a-3f748043d47d,7,15,12
Kili.g Clean & Fresh Exfoliating Scrub ,شسيسش,"scrub for smooth and perfectly clean facial skin.
 
 rice-based powder removes dead skin cells while revealing a new smooth and thoroughly cleansed skin enriched with vitamin e. clear, smooth, glowing skin prepared for the next /kiliâ€¢g/ product! dermatologist tested.
 
 Ingredients
 
 Rice microgranules â€“ gently scrub the skin.
 
 Vitamin E â€“ acts as a great antioxidant and moisturises the skin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Clean-%26-Fresh-Exfoliating-Scrub.png?alt=media&token=ab5f6e94-3d8f-445f-980c-7aa5419cb6eb,7,12,9.6
Kili.g Clean & Fresh Face Cleansing-Gel ,شسيسش,Refreshing gel and effective facial cleanser,https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Clean-%26-Fresh-Face-Cleansing-Gel.png?alt=media&token=0694b341-db76-470c-8737-6cec26efd353,7,16,12.8
Kili.g Clean & Fresh Micellar Water ,شسيسش,"water saturated with micelles - queens of cleanliness.
 
 removes make-up and the concerns of the day quickly and effectively. an exciting feeling of cleanliness and lightness â€“ a true kili.g moment. /kiliâ€¢g/ micellar cleansing water is supplemented with allantoin, which promotes cell regeneration, and efficiently moisturizes panthenol. dermatologist/ophthalmologist tested.
 
 Ingredients
 
 Allantoin â€“ soothes and protects the skin. Panthenol â€“ soothes and moistures the irritated skin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Clean-%26-Fresh-Micellar-Water.png?alt=media&token=0160b845-296e-47e8-853c-925436cd3c06,7,14,11.2
Kili.g Vitamin Bomb Face Serum ,شسيسش,"face serum with vitamin complex creating 100% moisturizing effect.
 
 concentrated serum for your skin. it is enriched with a vitamin complex and natural aha acid. the serum effectively restores the skin's moisture and makes it look bright and glowing. hyaluronic acids, of high and low molecular weight, work their magic to several layers of skin, creating a moisturizing effect. the powerful vitamin complex and natural aha acid combination help create uniformity of skin color, reduce skin darkening and unevenness. the serum is very easily absorbed into the skin and with zero clogged pores. dermatologically tested.
 
 method of use:
 
 apply a few drops of serum on the fingertips with a pipette and massage it into the skin of the face and neck. 
 
 Ingredients
 
 The serum contains 6 vitamins necessary for your healthy-looking skin: A, C, E, B3 & B5!",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Vitamin-Bomb-Face-Serum.png?alt=media&token=4270ea30-8ab6-4dcf-a603-3069712ba243,7,29,23.2
Kili.g Vitamin C Eye Gel ,شسيسش,"Created to make your eyes shine brighter in those kili.g moments.
 
 The source of vitamin c. the skin is hydrated around the eyes while optimal levels of vitamin c make sure your skin stays firm and elastic, fine lines and wrinkles are reduced. reveal smoother and more radiant skin around the eyes.
 
 Ingredients
 
 Vitamin C â€“ brightens the skin and stimulates collagen production.
 
 Vitamin E â€“ acts as a great antioxidant and moisturizes the skin.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Vitamin-C-Eye-Gel.png?alt=media&token=788bf13f-7482-4ed8-abf8-7933ec2bdfdb,7,19.5,15.6
Kili.g Vitamin C Regenerating Cream ,شسيسش,"it's a true source of energy, vitamin c, and a natural hyaluronic for your skin.
 
 the super-charged duo of skin energy: vitamin c and natural hyaluronic acid. this cream helps with fine lines. when your complexion looks even in tone, you appear younger. reveal a more radiant, smoother, younger look.
 
 Ingredients
 
 Vitamin C â€“ brightens the skin and stimulates collagen production.
 
 Vitamin E â€“ acts as a great antioxidant and moisturises the skin.
 
 Natural hyaluronic acid â€“ PrimalHyal 50 â€“ strengthens the intensity of moisturising, promotes skin cell vitality and collagen synthesis.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Vitamin-C-Regenerating-Cream.png?alt=media&token=cca65181-56ef-4f34-90c7-fbe4eb89a539,7,19.5,15.6
Kili.g Vitamin C Regenerating Face Cleanser-Mask  2 in 1 AHA,شسيسش,"Multifunctional product with natural aha
 
 this gentle yet intense â€ž2 in 1â€ facial cleanser with natural aha acids makes the skin look smooth and gives it a glow. the product can be used daily as a wash or twice a week as a mask. the wash mask removes dead skin cells, intensively cleanses, and also reduces pigmentation marks of the skin. the product is particularly useful for tired and pale skincare. it is enriched with hyaluronic acid and vitamin c, which have skin moisturizing properties. enjoy the skin that looks clean and glowing.
 
 method of use:
 
 use as a wash in the morning and in the evening, and apply as a mask on the clean face and neck skin, wait for 3-5 minutes and rinse with lukewarm water. first, try the product on a small area of the skin. using the product is not recommended for those with sensitive skin. dermatologically tested.kili-g-vitamin-c-regenerating-face-cleanser-mask-with-aha",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Vitamin-C-Regenerating-Face-Cleanser-Mask--2-in-1-AHA.png?alt=media&token=1a52a39f-88ae-44a2-a9e3-3e2879fe4d67,7,17.5,14
Kili.g Vitamin C Regenerating Serum ,شسيسش,"serum that gives more energy than a huge field of fresh orange.
 
 a cocktail of vitamin c and e and natural hyaluronic acid â€“ will even out your skin tone, giving it a more healthy-looking texture and a subtle glow every day. for a better effect, use in combination with the vitamin c regenerating cream.
 
 Ingredients
 
 Vitamin C â€“ brightens the skin and stimulates collagen production.
 
 Vitamin E â€“ acts as a great antioxidant and moisturises the skin.
 
 Natural hyaluronic acid â€“ Cristalhyal â€“ creates a barrier that prevents the skin from losing moisture.",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FKili.g-Vitamin-C-Regenerating-Serum.png?alt=media&token=5381acbc-9f75-429c-9b85-441151f5dcf4,7,19.5,15.6
Toppik Fiberhold Spray ,شسيسش,"WHAT IT IS
 Toppik FiberHold Spray is a fine mist designed to strengthen the bond between Toppik Hair Fibers and your existing hair, producing longer-lasting results.
 
 WHAT IT DOES
 Intensifies the hold between Hair Fibers and your hair, ensuring longer-lasting results.
 
 WHAT ELSE YOU NEED TO KNOW
 Toppik FiberHold Spray is the perfect finishing step after applying Hair Fibers for natural-looking shine. Also helps Hair Fibers resist wind, rain, and perspiration. Available in a 4 fl oz/118mL bottle",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FToppik-Fiberhold-Spray.png?alt=media&token=ffe683d7-d3f4-4004-8d1e-e6d84ac3eebd,7,16,12.8
Toppik Hair Fattener Serum ,شسيسش,"WHAT IT IS
Toppik Hair Fattener is a hair styling serum for fine or thin hair that adds volume and thickness while making hair shine.

WHAT IT DOES
The concentrated keratin formula has essential nutrients that maximize every hair strand, instantly creating noticeably fuller, thicker hair.

WHAT ELSE YOU NEED TO KNOW
This hair styling product is formulated without sulfates and parabens. Safe for color-treated hair. Now 
",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FToppik-Hair-Fattener-Serum.png?alt=media&token=62060004-4f0a-4cc8-8eb7-323fdf851b71,7,14,11.2
Toppik Hair Perfecting Duo Tools Kit ,شسيسش,"WHAT IT IS Tools Kit
This must-have 2-piece toolkit is designed to deliver with perfect Toppik Hair Fibers application to help you instantly create fuller, thicker-looking hair.

WHAT IT DOES

Patented Toppik Spray Applicator delivers a precise application to targeted areas
Hairline Optimizer creates a natural-looking front hairline

",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FToppik-Hair-Perfecting-Duo-Tools-Kit.png?alt=media&token=9fcc3633-ed40-4dcb-88d9-f7c98b5d45b2,7,17.5,14
Toppik Hair Building Fibers,شسيسش,"WHAT IT IS
Toppik Hair Building Fibers, made of colored keratin protein, blend undetectably with existing hair strands to instantly create the appearance of naturally thick, full hair.

WHAT IT DOES

Instantly fills in thinning areas
Conceals hair loss
Makes fine hair look completely thick and full
Great as a root touch-up between colorings
",https://firebasestorage.googleapis.com/v0/b/pointsv1.appspot.com/o/productimagesforonlineuse%2FToppik-Hair-Building-Fibers-12-g-Black.png?alt=media&token=ae77ce79-c6fd-42df-b8db-080f28d043d6,7,32,25.6
